# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.2.1 (June 2018); http://hmmer.org/
# Copyright (C) 2018 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  ./experiment/data/hmmsearch/petase_hmm/hmm.txt
# target sequence database:        /scratch/jgado/sequence_databases/mgnify/fasta/mgy_proteins_3.fa
# output directed to file:         ./experiment/data/hmmsearch/output/mgnify3_output.txt
# MSA of all hits saved to file:   ./experiment/data/hmmsearch/output/mgnify3_aln.sto
# per-seq hits tabular output:     ./experiment/data/hmmsearch/output/mgnify3_tabout.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 100
# domain reporting threshold:      score >= 100
# sequence inclusion threshold:    score >= 100
# domain inclusion threshold:      score >= 100
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence         Description
    ------- ------ -----    ------- ------ -----   ---- --  --------         -----------
   7.9e-130  446.6   0.1   9.3e-130  446.3   0.1    1.0  1  MGYP001295782618  PL=00 UP=0 BIOMES=1000000000000 LEN=301 CR=
   1.5e-129  445.7   0.0   1.7e-129  445.5   0.0    1.0  1  MGYP001337976011  PL=00 UP=0 BIOMES=1000000000000 LEN=301 CR=
   1.2e-128  442.7   0.3   1.4e-128  442.5   0.3    1.0  1  MGYP001321710688  PL=00 UP=0 BIOMES=1000000000000 LEN=300 CR=
   2.1e-128  441.9   0.4   2.4e-128  441.7   0.4    1.0  1  MGYP001293276622  PL=00 UP=0 BIOMES=1000000000000 LEN=296 CR=
   6.7e-127  436.9   0.4   7.4e-127  436.8   0.4    1.0  1  MGYP001329756170  PL=00 UP=0 BIOMES=1000000000000 LEN=277 CR=
   5.7e-124  427.3   0.1   6.3e-124  427.2   0.1    1.0  1  MGYP001319006815  PL=01 UP=0 BIOMES=1000000000000 LEN=272 CR=
     1e-121  419.9   0.2   1.1e-121  419.8   0.2    1.0  1  MGYP001083900789  PL=00 UP=0 BIOMES=1000000000000 LEN=292 CR=
   5.6e-121  417.5   0.2   6.1e-121  417.3   0.2    1.0  1  MGYP001320156145  PL=00 UP=0 BIOMES=1000000000000 LEN=292 CR=
   2.2e-114  395.8   0.5   2.6e-114  395.5   0.5    1.0  1  MGYP001331195546  PL=00 UP=0 BIOMES=1000000000000 LEN=308 CR=
   2.4e-114  395.7   0.4   2.8e-114  395.5   0.4    1.0  1  MGYP001302758244  PL=00 UP=0 BIOMES=1000000000000 LEN=308 CR=
   6.2e-114  394.3   0.1   6.9e-114  394.2   0.1    1.0  1  MGYP000341269966  PL=00 UP=0 BIOMES=0110000000000 LEN=308 CR=
   4.7e-113  391.4   0.1   5.6e-113  391.2   0.1    1.0  1  MGYP000368171655  PL=00 UP=0 BIOMES=0110000000000 LEN=297 CR=
