# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.2.1 (June 2018); http://hmmer.org/
# Copyright (C) 2018 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  ./experiment/data/hmmsearch/petase_hmm/hmm.txt
# target sequence database:        /scratch/jgado/sequence_databases/mgnify/fasta/mgy_proteins_5.fa
# output directed to file:         ./experiment/data/hmmsearch/output/mgnify5_output.txt
# MSA of all hits saved to file:   ./experiment/data/hmmsearch/output/mgnify5_aln.sto
# per-seq hits tabular output:     ./experiment/data/hmmsearch/output/mgnify5_tabout.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 100
# domain reporting threshold:      score >= 100
# sequence inclusion threshold:    score >= 100
# domain inclusion threshold:      score >= 100
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence         Description
    ------- ------ -----    ------- ------ -----   ---- --  --------         -----------
   1.5e-131  452.2   0.1   1.8e-131  452.0   0.1    1.0  1  MGYP001451727764  PL=00 UP=0 BIOMES=1000000000000 LEN=301 CR=
   1.7e-126  435.6   0.4     2e-126  435.3   0.4    1.0  1  MGYP001450378344  PL=00 UP=0 BIOMES=1000000000000 LEN=290 CR=
   3.9e-126  434.4   0.3   4.6e-126  434.2   0.3    1.0  1  MGYP001449017893  PL=00 UP=0 BIOMES=1000000000000 LEN=300 CR=
   1.8e-123  425.7   0.0   1.9e-123  425.6   0.0    1.0  1  MGYP001426019427  PL=00 UP=0 BIOMES=1000000000000 LEN=289 CR=
   3.2e-122  421.6   0.0   3.5e-122  421.4   0.0    1.0  1  MGYP001419020699  PL=00 UP=0 BIOMES=1000000000000 LEN=292 CR=
   1.1e-121  419.8   0.2   1.2e-121  419.7   0.2    1.0  1  MGYP001417892284  PL=00 UP=1 BIOMES=1000000000000 LEN=292 CR=
   3.8e-115  398.3   0.2   4.2e-115  398.1   0.2    1.0  1  MGYP000583805549  PL=00 UP=0 BIOMES=0100000000000 LEN=308 CR=
   5.3e-115  397.8   0.1   5.9e-115  397.7   0.1    1.0  1  MGYP000668578634  PL=00 UP=0 BIOMES=0110000000000 LEN=309 CR=
   5.3e-113  391.3   0.1   5.9e-113  391.1   0.1    1.0  1  MGYP000674481456  PL=00 UP=0 BIOMES=0110000000000 LEN=308 CR=
   1.9e-112  389.4   0.0   2.1e-112  389.3   0.0    1.0  1  MGYP000669293961  PL=00 UP=0 BIOMES=0100000000000 LEN=309 CR=
   3.1e-112  388.7   0.0   3.5e-112  388.6   0.0    1.0  1  MGYP000684061655  PL=00 UP=0 BIOMES=0100000000000 LEN=309 CR=
   4.2e-112  388.3   0.5   4.9e-112  388.1   0.5    1.0  1  MGYP000642046302  PL=10 UP=0 BIOMES=0110000000000 LEN=309 CR=
   5.3e-112  388.0   0.0   5.8e-112  387.8   0.0    1.0  1  MGYP001444014991  PL=10 UP=0 BIOMES=0110000000000 LEN=300 CR=
   5.4e-109  378.1   0.0   6.3e-109  377.9   0.0    1.0  1  MGYP001430574768  PL=00 UP=1 BIOMES=0110000000000 LEN=305 CR=
   1.1e-108  377.1   0.6   1.2e-108  377.0   0.6    1.0  1  MGYP000579380009  PL=00 UP=1 BIOMES=0101000000000 LEN=293 CR=
   2.6e-106  369.2   0.0   2.9e-106  369.1   0.0    1.0  1  MGYP001451952033  PL=01 UP=0 BIOMES=0110000000000 LEN=267 CR=
   1.7e-105  366.5   0.1   1.9e-105  366.4   0.1    1.0  1  MGYP000626502298  PL=01 UP=0 BIOMES=0110000000000 LEN=285 CR=
   3.3e-102  355.8   0.0   3.6e-102  355.6   0.0    1.0  1  MGYP000680377068  PL=00 UP=0 BIOMES=0110000000000 LEN=309 CR=
   6.8e-102  354.7   0.2   8.1e-102  354.5   0.2    1.0  1  MGYP001123894952  PL=01 UP=0 BIOMES=0000000100000 LEN=283 CR=
   1.8e-101  353.4   0.1     2e-101  353.2   0.1    1.0  1  MGYP001450967075  PL=11 UP=0 BIOMES=0110000000000 LEN=247 CR=
    7.9e-94  328.2   0.1    8.8e-94  328.1   0.1    1.0  1  MGYP001124159556  PL=10 UP=0 BIOMES=1000000000000 LEN=257 CR=
