# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  petml/data/unsupervised/petase_hmm.txt
# target sequence database:        ./petml_output/sequences_active_site.fasta
# output directed to file:         ./petml_output/active_site_hmmout/output.txt
# MSA of all hits saved to file:   ./petml_output/active_site_hmmout/aln.sto
# per-seq hits tabular output:     ./petml_output/active_site_hmmout/tab_output.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 0
# domain reporting threshold:      score >= 0
# sequence inclusion threshold:    score >= 0
# domain inclusion threshold:      score >= 0
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
    ------- ------ -----    ------- ------ -----   ---- --  --------       -----------
      4e-15   51.1   0.8    1.6e-14   49.1   0.8    1.8  1  Seq36/2-257     [subseq from] Seq36
    5.3e-15   50.7   2.6    2.1e-14   48.7   2.2    2.0  1  Seq34/1-257     [subseq from] Seq34
    5.7e-15   50.6   2.9    2.3e-14   48.6   2.5    2.0  1  Seq108/1-258    [subseq from] Seq108
    5.7e-15   50.6   2.9    2.3e-14   48.6   2.5    2.0  1  Seq303/1-257    [subseq from] Seq303
    5.7e-15   50.6   2.9    2.3e-14   48.6   2.5    2.0  1  Seq94/2-259     [subseq from] Seq94
    6.1e-15   50.5   2.2    2.6e-14   48.4   2.0    2.0  1  Seq221/1-258    [subseq from] Seq221
    7.3e-15   50.2   3.9    3.4e-14   48.0   3.4    2.1  1  Seq116/4-255    [subseq from] Seq116
    7.4e-15   50.2   2.6    3.8e-14   47.9   2.3    2.1  1  Seq228/1-255    [subseq from] Seq228
    7.4e-15   50.2   3.2    4.5e-14   47.6   3.1    2.0  1  Seq27/2-250     [subseq from] Seq27
    7.9e-15   50.1   2.0    3.1e-14   48.2   1.8    1.9  1  Seq129/1-258    [subseq from] Seq129
    8.4e-15   50.0   2.5    3.4e-14   48.0   2.2    2.0  1  Seq480/1-258    [subseq from] Seq480
    8.6e-15   50.0   2.6    3.5e-14   48.0   2.3    2.0  1  Seq410/1-258    [subseq from] Seq410
    8.6e-15   50.0   2.2    3.7e-14   47.9   2.2    1.9  1  Seq447/1-258    [subseq from] Seq447
    8.7e-15   50.0   2.5    3.7e-14   47.9   2.2    2.0  1  Seq251/1-258    [subseq from] Seq251
    8.8e-15   50.0   2.4    3.7e-14   47.9   2.4    1.8  1  Seq357/1-251    [subseq from] Seq357
    8.9e-15   49.9   2.3    3.8e-14   47.9   2.3    1.9  1  Seq176/1-258    [subseq from] Seq176
      9e-15   49.9   2.5    3.8e-14   47.9   2.3    2.0  1  Seq102/1-258    [subseq from] Seq102
      1e-14   49.8   2.4    3.7e-14   47.9   2.1    1.9  1  Seq474/1-258    [subseq from] Seq474
      1e-14   49.7   2.4    3.8e-14   47.9   2.1    1.9  1  Seq118/1-258    [subseq from] Seq118
    1.1e-14   49.7   2.9    4.2e-14   47.7   2.6    2.0  1  Seq459/1-258    [subseq from] Seq459
    1.2e-14   49.5   3.0    4.8e-14   47.5   2.6    2.0  1  Seq190/1-258    [subseq from] Seq190
    1.3e-14   49.4   0.8    5.3e-14   47.4   0.8    1.8  1  Seq320/2-257    [subseq from] Seq320
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq161/1-258    [subseq from] Seq161
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq276/1-258    [subseq from] Seq276
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq319/1-258    [subseq from] Seq319
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq338/1-257    [subseq from] Seq338
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq365/1-258    [subseq from] Seq365
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq39/1-258     [subseq from] Seq39
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq420/1-258    [subseq from] Seq420
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq421/1-258    [subseq from] Seq421
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq52/1-258     [subseq from] Seq52
    1.5e-14   49.2   3.2      6e-14   47.2   2.8    2.0  1  Seq96/19-298    [subseq from] Seq96
    1.5e-14   49.2   2.2    5.6e-14   47.3   1.6    2.0  1  Seq381/1-257    [subseq from] Seq381
    1.6e-14   49.1   3.2    6.2e-14   47.2   2.9    2.0  1  Seq367/1-258    [subseq from] Seq367
    1.9e-14   48.9   1.9    7.2e-14   47.0   1.4    2.0  1  Seq354/1-257    [subseq from] Seq354
    1.9e-14   48.9   1.9    7.2e-14   47.0   1.4    2.0  1  Seq412/1-258    [subseq from] Seq412
    1.9e-14   48.8   3.2    7.8e-14   46.9   2.9    2.0  1  Seq106/1-258    [subseq from] Seq106
    1.9e-14   48.8   3.2    7.8e-14   46.9   2.9    2.0  1  Seq216/1-258    [subseq from] Seq216
    1.9e-14   48.8   3.2    7.8e-14   46.9   2.9    2.0  1  Seq326/1-258    [subseq from] Seq326
    1.9e-14   48.8   3.2    7.8e-14   46.9   2.9    2.0  1  Seq48/1-258     [subseq from] Seq48
    2.6e-14   48.4   1.9    1.4e-13   46.0   1.9    1.9  1  Seq252/156-413  [subseq from] Seq252
    2.6e-14   48.4   2.0    1.4e-13   46.0   2.0    1.9  1  Seq43/156-413   [subseq from] Seq43
    3.3e-14   48.1   2.5    1.4e-13   46.1   2.3    2.0  1  Seq497/1-258    [subseq from] Seq497
    3.3e-14   48.1   0.6    1.3e-13   46.1   0.6    1.9  1  Seq289/1-257    [subseq from] Seq289
    3.3e-14   48.1   2.0    1.8e-13   45.7   2.0    1.9  1  Seq236/156-413  [subseq from] Seq236
    3.8e-14   47.9   3.2    1.2e-13   46.3   2.5    2.0  1  Seq245/1-258    [subseq from] Seq245
    3.8e-14   47.9   3.2    1.2e-13   46.3   2.5    2.0  1  Seq454/1-258    [subseq from] Seq454
    3.8e-14   47.9   3.2    1.2e-13   46.3   2.5    2.0  1  Seq46/1-258     [subseq from] Seq46
    3.9e-14   47.8   2.9    1.3e-13   46.1   2.3    2.0  1  Seq63/1-258     [subseq from] Seq63
    4.5e-14   47.6   1.9    1.4e-13   46.0   1.4    1.9  1  Seq227/1-255    [subseq from] Seq227
    4.8e-14   47.5   2.2    1.9e-13   45.6   1.7    2.0  1  Seq292/1-257    [subseq from] Seq292
      5e-14   47.5   3.3    1.5e-13   45.9   2.6    2.0  1  Seq194/1-258    [subseq from] Seq194
      5e-14   47.5   3.3    1.5e-13   45.9   2.6    2.0  1  Seq29/1-258     [subseq from] Seq29
      5e-14   47.5   3.3    1.5e-13   45.9   2.6    2.0  1  Seq300/1-258    [subseq from] Seq300
    5.3e-14   47.4   2.3    2.7e-13   45.1   2.3    2.0  1  Seq184/1-257    [subseq from] Seq184
    5.3e-14   47.4   2.3    2.7e-13   45.1   2.3    2.0  1  Seq197/1-257    [subseq from] Seq197
    5.3e-14   47.4   2.3    2.7e-13   45.1   2.3    2.0  1  Seq489/20-298   [subseq from] Seq489
    5.7e-14   47.3   0.3    5.6e-12   40.7   0.3    2.1  1  Seq488/19-278   [subseq from] Seq488
    5.7e-14   47.3   2.1    2.2e-13   45.4   1.6    2.0  1  Seq403/1-257    [subseq from] Seq403
    5.8e-14   47.3   3.3    1.9e-13   45.6   2.6    2.0  1  Seq235/1-258    [subseq from] Seq235
