1,0
EWC59791.1/25-306,0.25
WP_236226096.1/3-283,0.25
WP_156755831.1/7-283,0.25
WP_219994528.1/3-283,0.25
WP_204142154.1/33-294,0.5
WP_068424237.1/32-294,0.5
WP_109597162.1/14-299,0.2
WP_146169575.1/23-309,0.2
WP_229068674.1/22-307,0.2
GIF01723.1/26-305,0.2
WP_164842692.1/2-121,0.2
WP_153530801.1/24-299,1.0
WP_175870324.1/41-320,0.5
WP_175819463.1/41-320,0.5
WP_020666066.1/29-281,1.0
MBP2328848.1/24-306,1.0
MBC7701646.1/28-298,1.0
WP_103565678.1/16-298,0.5
WP_161104514.1/8-298,0.5
WP_130345453.1/25-304,1.0
WP_189211362.1/12-279,1.0
WP_120682640.1/27-308,0.3333333333333333
WP_243741318.1/47-311,0.3333333333333333
GAP50618.1/10-277,0.3333333333333333
WP_055723716.1/19-303,0.04
WP_059044659.1/21-303,0.04
WP_050370198.1/9-291,0.04
WP_010355841.1/9-291,0.04
WP_075737041.1/9-291,0.04
WP_112475853.1/19-302,0.04
WP_037832781.1/22-308,0.04
SOD43347.1/33-316,0.04
WP_079191726.1/35-319,0.04
WP_086602500.1/43-321,0.04
WP_079041441.1/36-316,0.04
WP_187753063.1/12-293,0.04
WP_086599340.1/37-314,0.04
WP_104789054.1/15-294,0.04
WP_079085207.1/35-316,0.04
WP_104785418.1/39-316,0.04
WP_114250332.1/41-315,0.04
PAZ16345.1/28-309,0.04
PTH85763.1/17-294,0.04
WP_107447919.1/13-291,0.04
WP_112476485.1/19-291,0.04
WP_055723090.1/13-291,0.04
WP_234354904.1/55-319,0.04
WP_109361459.1/13-291,0.04
MGYP001061279491/1-153,0.04
WP_035282635.1/7-298,0.3333333333333333
WP_110079964.1/7-298,0.3333333333333333
WP_236226106.1/11-298,0.3333333333333333
MBJ7347705.1/29-278,1.0
WP_082403176.1/31-325,0.1111111111111111
WP_132265752.1/33-309,0.1111111111111111
TDC42446.1/32-310,0.1111111111111111
NUS65177.1/39-330,0.1111111111111111
WP_158852571.1/11-287,0.1111111111111111
WP_211363689.1/26-319,0.1111111111111111
WP_233822505.1/31-316,0.1111111111111111
KOX19897.1/29-323,0.1111111111111111
WP_230565474.1/31-322,0.1111111111111111
MGYP001061010500/74-284,1.0
MGYP001275212166/2-158,0.125
MGYP001160839615/32-286,0.125
MGYP001481880318/1-169,0.125
MGYP001120513765/2-203,0.125
MGYP001042547616/50-282,0.125
MGYP001046167970/3-170,0.125
MGYP000380001385/2-146,0.125
MGYP001423423680/50-283,0.125
MGYP000901815558/47-253,0.2
MGYP000900405200/47-253,0.2
MGYP001262203470/11-216,0.2
MGYP000925835523/47-253,0.2
MGYP000985154545/47-251,0.2
MGYP001254339367/64-317,0.16666666666666666
MGYP001168176941/73-321,0.16666666666666666
MGYP001223579696/63-310,0.16666666666666666
MGYP001296575470/67-320,0.16666666666666666
MGYP001337059756/67-320,0.16666666666666666
MGYP001380711307/63-310,0.16666666666666666
MGYP001281357322/84-333,0.0625
MGYP001190804806/82-328,0.0625
MGYP001195129996/40-286,0.0625
MGYP001194967262/83-330,0.0625
MGYP001192635747/83-330,0.0625
MGYP001230018523/32-245,0.0625
MGYP001320750828/84-326,0.0625
MGYP001295220451/2-230,0.0625
MGYP001398220376/83-330,0.0625
MGYP001468918637/20-265,0.0625
MGYP001472508614/84-331,0.0625
MGYP001420891985/84-333,0.0625
MGYP001459145625/40-282,0.0625
MGYP001419540681/79-321,0.0625
MGYP001490086570/82-328,0.0625
MGYP001501291023/84-331,0.0625
MGYP001269687428/41-237,0.16666666666666666
MGYP001189902519/46-240,0.16666666666666666
MGYP001244038927/24-222,0.16666666666666666
MGYP001246615604/3-183,0.16666666666666666
MGYP001383352746/41-235,0.16666666666666666
MGYP001438592913/25-221,0.16666666666666666
MGYP001252145419/58-345,0.010752688172043012
MGYP001327535352/40-297,0.010752688172043012
MGYP001298944666/58-344,0.010752688172043012
MGYP001366691635/59-347,0.010752688172043012
MGYP001446971460/58-315,0.010752688172043012
MGYP001477007482/58-345,0.010752688172043012
MGYP001393776724/59-347,0.010752688172043012
GIR93978.1/60-333,0.010752688172043012
OUV04772.1/60-347,0.010752688172043012
MGYP001200382511/68-324,0.010752688172043012
MGYP001200083236/73-338,0.010752688172043012
MGYP001209683157/56-314,0.010752688172043012
MGYP001218114106/69-325,0.010752688172043012
MGYP001190688451/61-347,0.010752688172043012
MGYP001181463522/36-293,0.010752688172043012
MGYP001203057584/63-335,0.010752688172043012
MGYP001217947719/71-327,0.010752688172043012
MGYP001196346747/60-316,0.010752688172043012
MGYP001191001154/1-273,0.010752688172043012
MGYP001181607025/59-345,0.010752688172043012
MGYP001165309484/65-336,0.010752688172043012
MGYP001180152519/61-347,0.010752688172043012
MGYP001188321570/59-316,0.010752688172043012
MGYP000085164567/60-316,0.010752688172043012
MGYP001204795868/60-316,0.010752688172043012
MGYP001166229803/1-233,0.010752688172043012
MGYP001237034160/66-322,0.010752688172043012
MGYP001270534949/48-291,0.010752688172043012
MGYP001254774167/61-317,0.010752688172043012
MGYP000172047267/48-310,0.010752688172043012
MGYP001260089961/2-227,0.010752688172043012
MGYP001222172017/51-300,0.010752688172043012
MGYP001227556303/60-346,0.010752688172043012
MGYP001260060100/69-325,0.010752688172043012
MGYP001271114201/61-334,0.010752688172043012
MGYP001277670040/61-335,0.010752688172043012
MGYP001249481395/58-343,0.010752688172043012
MGYP001277923451/60-316,0.010752688172043012
MGYP001227160261/4-258,0.010752688172043012
MGYP001224646492/60-315,0.010752688172043012
MGYP001242017407/3-238,0.010752688172043012
MGYP001248827998/13-252,0.010752688172043012
MGYP001334227501/62-309,0.010752688172043012
MGYP001309129844/66-324,0.010752688172043012
MGYP001338277739/70-326,0.010752688172043012
MGYP001338481549/68-318,0.010752688172043012
MGYP001288148469/60-307,0.010752688172043012
MGYP001315872776/14-251,0.010752688172043012
MGYP001319359836/13-269,0.010752688172043012
MGYP001307182759/70-323,0.010752688172043012
MGYP001302087531/13-256,0.010752688172043012
MGYP001345477120/29-312,0.010752688172043012
MGYP001312510112/61-347,0.010752688172043012
MGYP001292731890/61-337,0.010752688172043012
MGYP001319327338/59-331,0.010752688172043012
MGYP001315420962/11-264,0.010752688172043012
MGYP001313893568/59-331,0.010752688172043012
MGYP001326400933/6-278,0.010752688172043012
MGYP001304430739/60-345,0.010752688172043012
MGYP000381659983/60-315,0.010752688172043012
MGYP001292672412/1-251,0.010752688172043012
MGYP001335964806/60-305,0.010752688172043012
MGYP001363326277/58-329,0.010752688172043012
MGYP001376133802/56-312,0.010752688172043012
MGYP001407395819/83-339,0.010752688172043012
MGYP001386945357/60-316,0.010752688172043012
MGYP001353500643/68-328,0.010752688172043012
MGYP001378176445/2-273,0.010752688172043012
MGYP001392497164/89-367,0.010752688172043012
MGYP001383333027/69-345,0.010752688172043012
MGYP001374742223/59-306,0.010752688172043012
MGYP001400835288/59-331,0.010752688172043012
MGYP001361778895/60-344,0.010752688172043012
MGYP001354870710/13-242,0.010752688172043012
MGYP001399666750/17-283,0.010752688172043012
MGYP001364391919/88-305,0.010752688172043012
MGYP001406169615/12-229,0.010752688172043012
MGYP001123589693/58-316,0.010752688172043012
MGYP001459242325/86-342,0.010752688172043012
MGYP001468331531/60-320,0.010752688172043012
MGYP001425499794/6-243,0.010752688172043012
MGYP001456608366/61-336,0.010752688172043012
MGYP001455359678/15-252,0.010752688172043012
MGYP001127671687/2-263,0.010752688172043012
MGYP001471492657/14-270,0.010752688172043012
MGYP000621841704/60-345,0.010752688172043012
MGYP001475023407/16-233,0.010752688172043012
MGYP001452276738/12-249,0.010752688172043012
MGYP001422838913/23-297,0.010752688172043012
MGYP001429345528/3-223,0.010752688172043012
MGYP001489831117/86-339,0.010752688172043012
MGYP000732568892/60-347,0.010752688172043012
MGYP001499902001/61-347,0.010752688172043012
MGYP001240041059/56-355,0.017241379310344827
MBT4927100.1/53-346,0.017241379310344827
MBT6018504.1/53-346,0.017241379310344827
MGYP001166506815/18-261,0.017241379310344827
MGYP001194848493/56-320,0.017241379310344827
MGYP000875187866/56-333,0.017241379310344827
MGYP001190835109/55-335,0.017241379310344827
MGYP001176553938/64-312,0.017241379310344827
MGYP000101280325/59-323,0.017241379310344827
MGYP000135289575/58-320,0.017241379310344827
MGYP001186492470/60-323,0.017241379310344827
MGYP001166326861/70-310,0.017241379310344827
MGYP001169526327/56-333,0.017241379310344827
MGYP001200128720/57-335,0.017241379310344827
MGYP001246828395/55-333,0.017241379310344827
MGYP000200383726/28-298,0.017241379310344827
MGYP001234609197/8-272,0.017241379310344827
MGYP000905552615/68-318,0.017241379310344827
MGYP001241551449/55-335,0.017241379310344827
MGYP001231905520/86-334,0.017241379310344827
MGYP001283150594/11-274,0.017241379310344827
MGYP001329193486/55-336,0.017241379310344827
MGYP000911620292/54-316,0.017241379310344827
MGYP001080247155/56-334,0.017241379310344827
MGYP001320598299/55-335,0.017241379310344827
MGYP001316954809/58-335,0.017241379310344827
MGYP001287492567/56-318,0.017241379310344827
MGYP001327946005/60-337,0.017241379310344827
MGYP001292710014/9-286,0.017241379310344827
MGYP001308481892/56-310,0.017241379310344827
MGYP000353505073/59-337,0.017241379310344827
